ID,Limite_Credito,Sexo,Educacion,Estado_Civil,Edad,Pago_Mes_Actual,Pago_Mes_2,Pago_Mes_3,Factura_Mes_1,Factura_Mes_2,Factura_Mes_3,Pago_Realizado_Mes_1,Pago_Realizado_Mes_2,Pago_Realizado_Mes_3,Incumplimiento
18060,400000,1,1,2,32,-1,-1,-1,525,1610,566,1610,285,22240,0
18061,240000,1,2,1,34,0,0,0,225709,228893,232706,8544,9257,8583,0
18062,150000,1,2,1,31,0,0,-1,64276,64226,4254,3500,4508,145578,0
18063,50000,1,3,2,31,3,2,2,15208,14667,21204,0,6828,800,1
18064,150000,1,1,1,34,1,-1,-1,0,347,-13,347,0,4098,0
18065,50000,1,3,1,41,0,0,2,2602,12150,11670,10000,0,1036,1
18066,360000,1,1,2,40,-1,-1,-1,3457,1997,5115,2020,5115,3295,0
18067,100000,1,1,1,38,2,2,2,72437,74645,76063,4000,3200,3000,1
18068,30000,1,2,2,44,2,2,0,44072,39489,36794,0,1820,1600,0
18069,260000,1,1,2,36,-2,-2,-2,16751,5877,427,10000,10000,0,0
18070,140000,1,2,1,29,0,0,0,140933,140883,138087,5503,7210,15128,0
18071,30000,1,3,1,48,-1,-1,-1,1261,1261,1261,1261,1261,1261,0
18072,60000,1,2,2,36,2,2,2,48547,49446,49857,2000,1500,2000,1
18073,10000,1,2,2,29,1,2,2,8393,9069,8019,1000,2000,1000,0
18074,110000,1,3,2,34,2,2,2,86345,88492,81753,4504,30,7000,1
18075,40000,1,1,2,34,0,0,2,38849,40315,38401,3600,0,2100,1
18076,50000,1,3,1,47,2,0,0,49386,49693,51136,1818,2261,1296,1
18077,50000,1,2,2,40,0,0,0,44310,45244,47922,3003,5007,2008,0
18078,350000,1,2,2,32,0,0,0,227873,228009,220450,10156,9000,8700,1
18079,450000,1,1,2,34,0,0,0,260733,228515,232762,20255,50171,7096,0
18080,50000,1,2,2,42,0,0,0,49495,50586,49200,3000,3000,3003,0
18081,170000,1,3,1,39,0,0,0,54397,55501,56823,2009,2239,2067,0
18082,100000,1,2,1,41,1,2,0,96310,78965,74289,0,2600,6459,0
18083,140000,1,1,1,36,0,0,0,39598,40836,41878,2200,2001,2100,0
18084,250000,1,1,2,29,1,-1,2,0,5023,2460,5023,0,0,0
18085,130000,1,1,2,29,1,-2,-2,0,0,0,0,0,0,0
18086,130000,1,2,2,33,2,2,2,1183,2183,2000,2000,13,700,0
18087,360000,1,3,1,36,-2,-2,-2,222,1256,-9,1256,0,1849,1
18088,270000,1,2,1,39,-1,0,-1,18232,24290,11452,14341,14468,2295,0
18089,140000,1,2,1,40,0,0,0,139934,132948,135695,6500,6500,4322,0
18090,150000,1,2,2,32,0,0,0,151594,139114,92720,4523,3500,3500,0
18091,200000,1,1,2,33,-1,-1,-1,1431,1491,1000,1491,1326,9373,0
18092,280000,1,1,1,34,0,0,0,188698,353481,152132,6337,6000,4974,0
18093,80000,1,3,2,35,2,0,0,88027,85314,84147,3264,4092,2400,1
18094,240000,1,3,2,40,0,0,0,245311,237034,242807,8491,9600,8896,0
18095,20000,1,1,2,42,3,2,2,1050,1050,1050,0,0,0,1
18096,300000,1,1,1,38,0,0,0,113807,103759,90827,4511,3300,4505,0
18097,250000,1,1,2,41,-1,3,2,173,173,1573,0,1400,0,1
18098,50000,1,1,2,49,0,0,0,48135,15317,12579,1314,1506,19300,1
18099,50000,1,3,1,41,0,0,2,5620,46907,45880,42100,0,3900,0
18100,30000,1,2,2,39,2,4,3,25999,25305,24624,0,0,0,1
18101,240000,1,1,1,38,2,2,-2,2500,0,0,0,0,0,1
18102,200000,1,2,1,40,0,0,3,154090,172516,168401,21000,0,0,1
18103,50000,1,1,2,39,0,0,0,57436,58483,55825,2055,2655,1862,0
18104,210000,1,1,2,38,-1,-1,-2,280,0,0,0,0,0,0
18105,280000,1,1,1,42,1,-2,-2,0,0,0,0,0,0,0
18106,200000,1,3,2,33,0,0,0,223147,211336,200691,8376,8589,6137,0
18107,300000,1,2,1,41,0,0,0,163033,140472,96234,5505,5000,3000,0
18108,420000,1,1,2,36,-1,-1,-1,9464,37856,31429,40146,23040,63,0
18109,350000,1,1,2,34,0,0,0,259524,213822,220211,8432,9000,9500,0
18110,120000,1,3,1,43,2,3,2,41439,42455,44872,2000,3400,1800,1
18111,110000,1,2,1,48,2,2,2,65070,69480,67800,5500,0,2512,1
18112,20000,1,1,2,31,1,-1,-1,0,150,0,150,0,0,0
18113,100000,1,1,2,32,0,0,0,81210,78785,69138,3019,2600,3100,0
18114,240000,1,1,1,36,-2,-2,-2,0,0,0,0,0,0,1
18115,130000,1,5,2,37,0,0,0,22335,23040,20487,1617,1644,1654,0
18116,170000,1,1,2,48,0,0,0,6203,9932,-157264,5079,0,332809,0
18117,60000,1,2,1,42,2,2,2,4136,6355,7604,2300,1500,270,1
18118,200000,1,3,1,42,0,0,0,151392,148467,153409,7000,14834,0,0
18119,210000,1,2,1,48,0,0,0,186004,169351,163576,8100,7000,4000,0
18120,100000,1,2,2,35,0,0,0,95271,97243,99400,3558,3803,3146,0
18121,380000,1,1,1,37,0,0,0,83852,88996,77202,13014,5068,2100,0
18122,240000,1,1,2,38,0,0,0,6865,2519,6646,2000,6500,0,0
18123,150000,1,2,2,33,0,0,2,53224,57297,52714,5000,0,4500,0
18124,60000,1,2,2,35,0,0,0,34604,35625,36701,1900,1953,3300,0
18125,350000,1,2,1,37,0,0,0,219376,221056,224591,7669,7957,35300,0
18126,300000,1,1,1,33,-1,-1,-1,250,1280,0,1280,0,320,0
18127,160000,1,3,1,42,-1,0,0,75847,89094,88956,30000,4326,4000,0
18128,130000,1,1,2,37,0,0,0,91390,88381,89091,5000,3424,4193,0
18129,50000,1,3,2,38,0,0,0,4269,5478,6190,1288,1000,0,0
18130,270000,1,2,1,40,0,0,0,42598,44610,46666,3036,3092,3111,1
18131,90000,1,1,2,36,0,0,0,87678,84296,53990,3573,5100,0,0
18132,240000,1,1,1,37,-2,-2,-2,4081,7608,154353,7644,155142,9661,0
18133,450000,1,1,1,45,0,0,0,201015,177028,136434,10000,6000,5087,0
18134,280000,1,1,2,36,-1,-1,-1,10831,4211,3057,4216,4585,0,1
18135,270000,1,1,1,38,-2,-2,-2,0,0,0,0,0,0,0
18136,10000,1,3,2,46,3,2,2,1050,1050,1050,0,0,0,1
18137,50000,1,1,3,37,0,0,2,45553,49457,47080,6324,0,1200,0
18138,100000,1,1,1,33,0,0,0,34139,38219,42604,5000,5000,3000,0
18139,190000,1,1,2,32,0,0,0,183594,191367,192221,15000,7171,5427,1
18140,240000,1,1,2,33,0,0,0,85603,63733,61710,2500,3354,1800,0
18141,220000,1,1,1,33,0,0,0,171182,175334,179024,7000,6500,7000,0
18142,500000,1,1,1,42,0,0,0,47556,36675,9739,2016,1049,767,0
18143,300000,1,1,2,32,0,0,2,8077,10566,11293,2800,1200,1200,1
18144,500000,1,1,2,30,-2,-2,-2,3317,22426,12762,11393,25742,18076,0
18145,200000,1,1,2,30,-1,-1,-2,8985,247,6015,805,6144,34418,0
18146,260000,1,2,2,31,0,0,0,3113,3117,2924,1300,1100,1000,0
18147,160000,1,3,2,31,0,0,0,50901,53859,55814,4000,3000,5000,0
18148,340000,1,1,2,31,0,0,0,85292,66486,62918,17241,16000,13322,0
18149,500000,1,1,2,32,0,0,0,65736,65164,62901,2425,2174,1605,0
18150,310000,1,1,1,32,1,2,0,310392,301861,225003,56,9950,17828,0
18151,360000,1,2,1,30,-1,-1,-1,1431,3914,-15,3933,0,3056,0
18152,110000,1,1,1,36,2,0,0,36152,37246,38340,2000,2000,1500,1
18153,390000,1,1,1,36,-2,-2,-2,8040,7818,8051,7857,8091,0,0
18154,140000,1,1,2,31,-1,-1,-1,4900,393,0,393,0,814,0
18155,30000,1,3,2,32,0,0,0,27995,28977,29366,1456,2000,1400,0
18156,200000,1,1,2,33,1,-1,-1,-168,416,83,1000,499,1000,0
18157,110000,1,1,2,40,0,0,0,101781,101811,105848,3700,5700,3100,0
18158,20000,1,1,1,35,2,2,2,20547,17089,15824,1250,0,30000,1
18159,210000,1,2,1,41,2,2,2,85639,87705,90376,4200,4800,2500,1
18160,380000,1,2,1,42,-2,-2,-2,2588,38981,6267,39529,6930,19873,0
18161,70000,1,1,1,42,0,0,0,25317,24806,24100,2000,1010,0,0
18162,20000,1,2,2,32,0,0,0,14549,11292,7120,1306,3045,10000,0
18163,260000,1,1,2,32,-1,-1,-1,2112,728,100,733,100,0,0
18164,200000,1,1,1,46,0,0,0,53643,54300,55039,1765,1828,1811,0
18165,190000,1,2,2,36,0,0,0,154456,142409,119290,6176,5000,3815,1
18166,50000,1,2,2,42,0,0,0,47282,47535,46578,2500,2000,2500,0
18167,20000,1,2,2,35,0,0,0,17042,17544,15292,1500,1500,1506,0
18168,400000,1,1,1,49,-2,-2,-2,749,1503,33956,1530,34229,44258,0
18169,280000,1,2,1,49,0,0,0,236168,242865,243515,11000,10500,8010,0
18170,60000,1,3,1,38,2,2,2,33044,32232,25086,0,4000,0,1
18171,250000,1,1,1,47,-2,-2,-2,0,0,0,0,0,0,0
18172,400000,1,1,2,41,-1,-1,-1,11461,5864,5300,5877,5300,6534,0
18173,180000,1,2,1,46,0,0,0,97660,95200,99380,6000,7007,5000,0
18174,50000,1,2,1,45,0,0,0,51132,43020,30180,2800,1000,0,0
18175,220000,1,2,2,39,0,0,0,103159,91253,81847,5000,3000,4000,0
18176,50000,1,2,1,35,-1,-1,-1,3056,0,4091,0,4091,0,0
18177,20000,1,3,2,61,3,2,2,1930,1742,-780,0,0,1950,0
18178,100000,1,2,1,44,0,0,0,11509,11119,12376,1270,3000,0,0
18179,500000,1,1,1,44,0,0,0,48533,49623,50969,2200,2447,2660,0
18180,120000,1,2,2,38,-1,-1,-2,500,0,0,0,0,974,0
18181,360000,1,1,1,37,-2,-2,-2,-40,8147,1564,8187,1571,4965,0
18182,440000,1,2,1,48,0,0,0,23424,24222,24077,3000,3000,2000,0
18183,240000,1,2,2,30,-2,-2,-2,13989,7976,2088,7976,2088,7795,0
18184,200000,1,1,1,45,-2,-2,-2,3659,1710,5033,1718,5069,1130,0
18185,50000,1,2,1,46,-1,-1,-1,4270,1600,3106,1600,3106,0,0
18186,260000,1,2,1,44,2,-1,2,802,4541,3896,4541,0,119498,1
18187,300000,1,2,1,35,0,0,0,142378,146621,153217,8000,10800,6000,1
18188,130000,1,2,1,37,-1,-1,-1,923,1632,545,1632,545,1262,0
18189,50000,1,2,2,48,0,0,0,4975,6878,8106,2000,1500,2000,1
18190,20000,1,3,2,36,0,0,0,18786,19015,20149,1615,1749,1250,0
18191,20000,1,1,1,36,0,0,0,16736,17834,20025,1700,4000,300,0
18192,50000,1,3,1,45,0,0,0,43469,44462,45510,2015,2063,2054,0
18193,70000,1,2,2,39,2,2,2,33521,36303,37424,3350,2000,2000,1
18194,70000,1,2,1,45,2,0,0,68722,69693,70206,3100,3000,3100,0
18195,450000,1,3,2,38,0,0,0,322402,301522,290124,15000,11000,10013,0
18196,70000,1,2,1,40,0,0,0,5481,6495,7514,1113,1132,1200,0
18197,120000,1,2,2,45,0,0,0,123772,121289,116645,6000,5800,6000,0
18198,80000,1,2,2,33,-1,-1,-1,32394,23160,31484,23185,31610,396,0
18199,20000,1,2,2,40,1,2,2,8545,10177,10467,1923,600,2000,1
18200,230000,1,2,1,42,0,0,0,26644,27352,28121,1440,1500,6000,0
18201,480000,1,1,2,49,0,0,0,449336,456668,424843,17124,14706,15377,0
18202,490000,1,1,1,42,0,0,0,283484,245832,230346,10000,9002,10000,0
18203,310000,1,2,1,42,0,0,0,286506,262830,210583,9297,8311,6928,0
18204,100000,1,1,2,33,0,0,0,68073,64109,65302,5000,3200,10000,0
18205,260000,1,1,2,39,0,0,0,248880,248758,245404,10611,9708,5929,0
18206,360000,1,1,1,43,1,-1,-1,-985,7542,6169,10000,30000,5000,0
18207,500000,1,1,2,48,1,-2,-1,-471,-471,157,0,785,20697,0
18208,160000,1,1,2,34,-2,-2,-2,0,150,1397,150,1397,690,0
18209,360000,1,3,2,34,0,0,0,304883,301286,258122,15000,9221,9225,0
18210,320000,1,2,1,36,0,0,0,154188,14512,303265,5000,300000,14000,0
18211,210000,1,2,1,42,-2,-2,-2,0,1145,1000,1145,1005,2000,0
18212,140000,1,1,1,41,0,0,0,44635,45891,48149,2000,3000,3000,0
18213,20000,1,2,2,39,0,0,0,13231,14306,15370,1300,1300,1300,1
18214,300000,1,1,3,50,0,0,0,301731,230617,306116,60000,80006,10523,1
18215,130000,1,2,1,50,0,0,2,122079,127725,129558,7700,6000,5800,0
18216,200000,1,3,1,50,0,0,2,119657,127855,128447,11754,4100,0,0
18217,120000,1,2,2,51,2,2,0,137965,128953,126516,0,4940,4806,1
18218,50000,1,2,3,52,0,0,0,49854,51215,50144,2500,1500,1300,0
18219,180000,1,1,1,51,0,0,0,40310,41634,44959,2000,4000,6000,0
18220,230000,1,1,1,53,1,-2,-2,0,0,0,0,0,0,1
18221,10000,1,3,1,50,0,0,0,4674,6422,9145,2000,3000,0,0
18222,20000,1,2,1,49,2,2,2,13380,13264,19195,400,6180,0,1
18223,200000,1,2,2,48,0,0,0,111664,113884,116545,4080,4500,5800,0
18224,360000,1,2,1,49,1,2,-1,3295,1645,1656,0,1656,1866,0
18225,210000,1,2,1,53,0,0,0,170760,174141,177856,7700,8000,7600,0
18226,80000,1,2,1,53,2,2,2,6469,8947,9853,2600,1200,0,1
18227,60000,1,2,2,51,0,0,0,27293,27898,28574,1450,1516,1391,0
18228,100000,1,3,1,56,1,2,2,51021,53878,54046,4388,2000,0,0
18229,20000,1,3,1,62,2,3,2,17072,16505,17242,0,1300,0,0
18230,50000,1,2,1,54,2,2,2,35068,34205,39148,0,5500,0,1
18231,300000,1,3,1,56,0,0,0,110350,102556,103834,4052,6122,1987,0
18232,140000,1,3,1,50,0,0,0,143090,139095,147204,5411,16000,0,0
18233,120000,1,3,1,59,0,0,0,68646,68784,49933,2144,1933,2400,0
18234,400000,1,3,1,57,-1,0,0,17253,161057,192054,160002,42263,20663,0
18235,50000,1,3,2,58,2,0,0,7831,7556,7312,1123,1140,1048,0
18236,90000,1,1,1,56,0,0,0,58438,60208,62000,2572,3188,2661,0
18237,60000,1,2,1,57,0,0,0,59617,47807,35136,3099,3000,5005,0
18238,260000,1,1,1,51,0,0,0,62635,67553,69466,6000,3000,3000,0
18239,80000,1,3,1,52,0,0,2,27308,29536,31756,3000,3000,0,0
18240,160000,1,2,1,55,-2,-2,-1,-64,-64,140184,0,140248,6600,0
18241,10000,1,3,2,51,0,0,0,7282,8311,10398,1311,2398,0,0
18242,190000,1,2,1,50,1,2,2,19871,19259,21734,0,3100,0,1
18243,160000,1,1,1,51,0,0,0,131124,129673,135778,5000,12501,4700,0
18244,20000,1,3,2,49,3,2,2,16066,15516,18047,0,3100,0,0
18245,300000,1,3,1,57,1,-1,-1,0,176,1269,176,1269,11347,0
18246,440000,1,1,1,79,0,0,0,429309,437906,447326,15715,16519,16513,0
18247,50000,1,3,1,54,1,2,0,48679,47597,48503,0,2100,2500,0
18248,350000,1,1,1,50,0,0,0,348938,326648,228830,11000,8500,15022,0
18249,60000,1,3,1,50,0,0,0,59703,59837,48187,2047,2168,1642,0
18250,50000,1,2,1,47,2,0,0,10492,11913,13012,1600,1600,1300,1
18251,30000,1,2,2,52,2,2,0,30119,28682,29058,0,1803,1733,1
18252,150000,1,1,2,52,0,0,0,227634,356216,247706,18000,12370,6552,0
18253,100000,1,1,1,60,0,0,3,4814,8311,8031,3591,0,0,1
18254,350000,1,1,1,55,-1,-1,-1,3297,11634,12952,11637,12991,39278,0
18255,80000,1,2,1,52,0,0,0,75113,76860,77456,3500,2202,1500,0
18256,80000,1,3,1,55,0,0,0,80037,79788,81571,63000,25000,7704,0
18257,10000,1,3,1,54,4,3,2,7936,7662,8386,0,1000,1000,1
18258,210000,1,2,1,66,-1,2,-1,780,390,390,0,780,390,1
18259,500000,1,1,1,62,1,-2,-2,0,0,0,0,0,0,0
18260,20000,1,2,1,61,3,4,3,18618,18040,17471,0,0,0,1
18261,330000,1,1,2,54,-2,-2,-2,3027,2379,1803,2386,1894,911,0
18262,250000,1,1,1,58,0,0,0,1635,2491,-60,1025,0,660,0
18263,420000,1,1,1,54,-2,-1,2,1003,1632,629,1632,0,13371,0
18264,90000,1,2,1,53,-1,0,0,24782,26302,27465,3000,3000,2000,1
18265,180000,1,3,2,52,0,0,0,77408,74156,75659,3293,3350,3111,0
18266,50000,1,3,1,51,0,0,0,47877,48519,46538,2516,2106,2048,0
18267,200000,1,2,1,53,1,-1,-1,0,2920,0,2920,0,0,1
18268,100000,1,1,1,63,0,0,0,61228,59936,59038,2810,2954,2307,0
18269,150000,1,1,1,55,1,-1,-1,0,780,4639,780,4639,100000,0
18270,360000,1,1,1,62,-1,-1,-1,5875,7279,6894,7289,6918,7148,0
18271,50000,1,2,2,57,0,0,0,51867,51136,51039,2200,2500,4000,0
18272,30000,1,2,3,58,3,2,0,23496,22820,23952,0,1500,3500,0
18273,330000,1,3,1,56,-1,-1,2,360,1499,360,1499,0,360,0
18274,70000,1,2,3,47,0,0,0,27847,29073,34578,2000,6000,0,1
18275,420000,1,1,1,51,0,-1,-1,57815,1000,0,1000,0,288921,0
18276,130000,1,1,1,51,0,0,0,124108,126571,130870,4530,6338,5530,0
18277,200000,1,2,1,55,0,0,0,184505,182475,180103,8000,7512,8034,0
18278,180000,1,3,1,58,2,2,2,36086,37196,36322,2000,0,3405,1
18279,170000,1,2,1,59,2,2,2,44619,45386,46365,1800,2000,2000,1
18280,190000,1,1,1,54,0,0,0,187295,186189,186002,7000,7962,7000,0
18281,200000,1,1,1,54,1,2,0,7111,4803,4629,10,1215,12000,0
18282,30000,1,3,1,54,0,0,0,13693,14757,15815,1600,1600,1540,1
18283,460000,1,2,1,55,0,0,-1,5352,8240,76653,3000,76653,20000,0
18284,190000,1,1,1,54,0,0,0,205824,201269,197129,7154,7385,7520,0
18285,10000,1,2,2,54,0,0,0,3697,5186,8225,1561,3300,300,0
18286,90000,1,2,1,57,0,0,0,10635,10889,10953,3007,3000,3000,0
18287,440000,1,1,1,54,-1,-1,-1,8517,0,241,0,241,8598,0
18288,480000,1,2,1,58,0,0,0,470310,472072,475509,16898,17546,15921,0
18289,360000,1,3,1,56,-1,-1,-1,22000,7746,1198,7772,1198,2097,0
18290,500000,1,1,1,69,-2,-2,-2,1149,203,15183,205,15259,3416,0
18291,30000,2,3,1,28,0,0,0,23176,23182,19083,2867,2000,2000,0
18292,80000,2,3,1,33,-1,2,-1,780,390,814,0,814,390,1
18293,200000,1,2,1,66,-1,-1,2,389,778,389,779,391,390,1
18294,350000,1,1,1,57,-2,-2,-2,1910,0,1638,0,1638,0,0
18295,150000,1,2,1,55,0,-1,-1,1540,780,0,780,0,580,0
18296,360000,1,3,2,54,-2,-2,-2,0,0,0,0,0,0,1
18297,20000,2,3,1,31,1,2,0,15903,15350,16438,0,1343,1155,1
18298,310000,2,2,1,47,0,0,0,290211,296743,303686,10989,12100,8000,0
18299,200000,2,1,2,31,1,-2,-2,3028,1431,1818,1473,1818,4192,0
18300,210000,2,3,1,40,0,0,0,160292,144217,123657,3720,3229,3165,0
18301,30000,2,3,1,47,0,0,0,15979,17705,19107,2000,2000,1500,0
18302,110000,2,1,2,31,1,-2,-2,0,0,0,0,0,0,0
18303,50000,2,3,2,27,2,0,0,13979,11243,4396,1261,1396,3125,0
18304,50000,2,1,2,26,0,-1,-1,4197,934,252,1000,252,0,1
18305,50000,2,2,1,33,0,0,0,32752,34202,35242,2000,1600,1600,0
18306,20000,2,1,2,23,0,0,0,16931,17644,18679,1300,1340,1207,0
18307,230000,2,3,0,30,-1,-1,-1,291,763,2403,763,2403,0,0
18308,80000,2,2,2,32,0,0,0,16007,19643,23213,5000,5000,6000,0
18309,150000,2,2,1,53,-1,-1,-1,2337,5335,508,5336,509,9636,0
18310,240000,2,2,1,28,-1,-1,-1,1444,2553,747,2553,747,0,0
18311,450000,2,1,1,36,-2,-2,-2,3961,2483,74,2495,100,0,0
18312,180000,2,2,2,24,-1,-1,-1,316,316,316,316,316,316,1
18313,30000,2,2,2,22,0,0,0,24426,25429,26491,1712,1774,1415,0
18314,50000,2,2,1,22,0,0,0,48560,49644,47247,2000,2003,1298,1
18315,20000,2,2,1,31,2,2,2,17727,18840,18255,1700,0,2500,0
18316,150000,2,2,2,25,-2,-2,-2,-19,-19,-19,0,0,0,0
18317,20000,2,2,1,29,0,0,0,5586,6599,7615,1268,1284,1141,1
18318,40000,2,2,1,25,0,0,0,40633,40633,40311,1950,4300,2000,1
18319,180000,2,2,1,30,1,-1,-1,1591,150,8834,150,8857,19565,0
18320,80000,2,2,2,29,0,0,0,78626,78262,80000,3400,3600,4000,0
18321,50000,2,2,2,24,0,0,0,45397,47264,44090,3015,3025,2029,0
18322,480000,2,1,2,32,-1,-1,-1,3655,38022,5785,38024,5785,9233,0
18323,20000,2,1,2,23,0,0,0,19422,17545,18163,1300,1400,1300,0
18324,150000,2,1,2,24,-2,-2,-2,1495,2053,0,2060,0,0,0
18325,20000,2,2,2,22,0,0,0,15847,16885,18418,1300,1803,1300,0
18326,360000,2,1,2,29,1,-2,-2,0,0,0,0,0,0,0
18327,200000,2,1,2,33,0,-1,0,8819,8565,14567,8656,14040,154888,1
18328,20000,2,1,2,28,0,-1,-1,4647,3567,20330,5057,17000,0,0
18329,50000,2,2,2,23,1,-1,-1,18085,4120,0,7000,0,261,0
18330,70000,2,2,2,23,0,0,0,64882,63824,63352,2782,2700,1732,1
18331,120000,2,2,2,23,0,0,0,116314,115653,108971,6019,5000,5000,0
18332,50000,2,3,1,46,0,0,0,13406,15175,16227,2000,1600,2100,0
18333,310000,2,1,1,36,0,0,0,157173,160555,170288,6000,12398,7814,0
18334,60000,2,2,2,24,0,0,0,54216,55313,56127,2000,2100,2000,0
18335,20000,2,1,2,22,0,0,0,23050,22101,20912,1336,2502,1700,0
18336,20000,2,2,2,22,2,2,0,6900,6643,7872,0,1500,1500,1
18337,50000,2,1,2,22,0,0,0,3560,4582,7692,1090,3200,0,1
18338,80000,2,2,2,22,0,0,0,18429,19500,14366,2015,1500,1252,0
18339,20000,2,2,2,22,0,0,0,16990,17960,18923,3000,3001,3000,0
18340,20000,2,6,2,22,0,0,0,19568,19420,15535,4641,1019,900,1
18341,10000,2,1,1,23,0,0,0,7641,8557,9080,1262,1000,1115,0
18342,20000,2,2,1,21,-1,0,0,17617,17540,25816,1489,2302,2400,0
18343,20000,2,2,2,21,1,2,2,18455,13081,12582,1327,0,2000,0
18344,30000,2,2,2,22,0,0,0,18424,18905,15037,1311,1065,1000,0
18345,20000,2,1,2,21,0,0,-1,2798,3214,647,2000,647,489,0
18346,20000,2,1,2,22,0,-1,-1,18479,2005,7839,2022,15210,1000,0
18347,20000,2,2,2,22,1,2,0,15712,15162,16188,0,1276,1300,0
18348,50000,2,2,2,22,1,2,0,51798,50497,30935,0,1663,1544,0
18349,50000,2,1,2,23,0,0,0,8889,10234,13734,1500,4000,1255,0
18350,50000,2,3,2,23,-1,-1,-1,3237,5365,8263,5389,8276,14075,1
18351,20000,2,2,2,22,0,-1,2,10294,3203,199,4000,0,2780,1
18352,20000,2,2,2,22,2,4,3,8628,8350,8076,0,0,0,1
18353,80000,2,1,2,23,-2,-2,-2,390,390,390,390,780,390,0
18354,80000,2,2,2,23,0,0,0,43275,42504,42471,1700,1800,1600,0
18355,130000,2,2,2,23,-1,-1,-2,69,0,0,0,0,0,0
18356,200000,2,1,2,24,-2,-2,-2,675,1053,0,1053,0,500,0
18357,50000,2,1,2,24,0,0,0,27320,50339,40791,27704,5000,13676,0
18358,20000,2,1,2,22,0,0,2,12476,14951,14426,3000,0,2600,0
18359,20000,2,2,2,22,1,2,2,15706,15757,15436,1000,1000,1200,1
18360,50000,2,2,2,22,1,2,0,44980,41140,31888,7,1580,1621,1
18361,60000,2,2,2,23,1,2,-1,9491,9094,43457,0,43460,1700,0
18362,130000,2,2,2,22,0,-1,-1,8570,527,11249,527,11249,1200,0
18363,80000,2,2,2,22,-1,-1,-1,1247,0,32320,0,32320,0,1
18364,170000,2,2,2,34,0,0,0,156526,160926,162960,7500,6116,5600,0
18365,90000,2,1,2,23,0,0,0,18418,23068,24146,5000,1454,2000,0
18366,20000,2,2,1,23,-1,-1,-1,3426,11581,10713,11615,10739,4272,0
18367,20000,2,1,2,23,-1,-1,-1,1207,0,174,0,174,1200,0
18368,80000,2,2,2,23,0,0,0,38587,27558,23470,5000,5000,10006,0
18369,30000,2,2,2,22,0,0,0,26568,27556,29963,1762,3500,0,1
18370,30000,2,1,2,22,0,0,2,18324,20986,20808,3300,1300,0,0
18371,30000,2,3,1,23,2,2,2,15003,15955,15410,1500,0,2000,1
18372,150000,2,2,2,23,-2,-1,0,956,66470,66187,66470,2451,2543,0
18373,50000,2,1,2,23,0,0,0,40756,48482,47226,10000,2500,3002,1
18374,80000,2,2,2,23,1,-1,-1,-1678,75061,3647,78000,3647,0,0
18375,30000,2,1,2,23,0,0,0,20958,12186,5754,1092,1109,1000,1
18376,60000,2,1,2,23,2,2,2,26596,29332,28577,3500,0,2709,1
18377,100000,2,2,2,23,0,0,0,42409,43404,44446,1700,1742,2000,0
18378,140000,2,1,2,23,0,0,0,35206,26200,27771,2000,2000,2025,0
18379,140000,2,1,2,23,0,-1,-1,1217,866,390,866,390,0,0
18380,70000,2,5,1,23,0,0,0,30847,31849,33333,1516,2000,1600,0
18381,70000,2,2,2,22,2,0,0,34970,19188,19998,1313,1689,4000,0
18382,30000,2,2,1,28,2,2,2,21588,20942,23691,0,3100,0,1
18383,50000,2,3,2,22,2,-1,-1,1261,1261,2136,1261,2136,0,1
18384,50000,2,2,2,22,2,2,2,49559,49548,50148,1100,1700,1500,1
18385,30000,2,3,1,22,0,0,0,23185,24194,25529,1400,1730,1760,0
18386,30000,2,3,2,23,0,0,0,28371,28238,28963,2000,2000,2000,1
18387,30000,2,1,2,24,-2,-2,-2,0,0,0,0,0,745,0
18388,20000,2,1,2,25,0,0,0,11629,11936,12643,1193,1290,1094,0
18389,60000,2,4,2,23,0,0,0,60876,60606,58227,2523,2155,45088,0
18390,200000,2,1,2,23,0,0,0,72853,73688,56073,2933,2100,2659,0
18391,80000,2,1,2,23,1,-2,-2,0,0,0,0,0,0,1
18392,170000,2,1,2,23,0,0,0,15639,14431,15437,1265,3437,2115,0
18393,230000,2,2,2,24,-1,-1,-1,160,237,436,237,586,12511,1
18394,90000,2,1,2,24,2,2,2,14085,13558,12193,0,2000,1300,1
18395,290000,2,2,2,24,0,0,0,262476,180959,162007,8000,6500,6100,1
18396,60000,2,2,2,24,0,0,-1,8086,6936,4102,3015,4102,0,0
18397,20000,2,1,2,24,-2,2,2,18252,19650,19054,2000,0,2000,1
18398,50000,2,2,1,23,0,0,0,25526,26527,27577,1431,1481,1432,0
18399,210000,2,2,2,23,0,0,0,9987,14769,16658,5000,5000,5000,0
18400,290000,2,2,2,29,-1,0,0,140809,130127,131218,6201,5113,5006,0
18401,90000,2,2,2,23,0,0,0,29357,26003,27090,1500,1500,1800,0
18402,50000,2,2,2,23,0,0,0,37259,32822,20669,1750,1150,1000,0
18403,50000,2,2,2,23,0,0,0,32206,65339,33329,1630,6348,0,0
18404,20000,2,3,2,24,0,-1,0,1360,1301,2257,1301,1267,1648,0
18405,360000,2,2,2,23,0,0,-2,37927,2047,3794,2057,4294,8535,0
18406,230000,2,1,2,23,0,0,0,34975,35950,18661,2000,1241,1157,0
18407,30000,2,1,2,24,-1,0,0,19998,21212,18127,3001,2013,2001,0
18408,30000,2,1,2,23,0,0,0,17462,27086,28299,10000,2013,3016,0
